"uid"	"sample_id"	"taxon_id"	"marker"	"abundance"	"total"	"paper_id"	"primers"	"continent"	"sample_type"	"marker_size"	"Biome"	"MAT"	"MAP"	"pH"	"year_of_sampling"	"plants_dominant"	"target_gene"	"sequencing_platform"	"Species"	"geometry"
"ho16"	"h18"	"hotu_8"	"LSU"	51	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_14"	"LSU"	1273	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_30"	"LSU"	1484	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_33"	"LSU"	95	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_43"	"LSU"	110	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_44"	"LSU"	692	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_45"	"LSU"	184	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_46"	"LSU"	356	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_48"	"LSU"	37	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_58"	"LSU"	28	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_63"	"LSU"	893	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_73"	"LSU"	1	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_81"	"LSU"	18	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Paraglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_84"	"LSU"	517	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_85"	"LSU"	1	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Acaulospora_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_89"	"LSU"	74	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_90"	"LSU"	371	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_96"	"LSU"	48	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Septoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_100"	"LSU"	146	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_104"	"LSU"	4	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_106"	"LSU"	3	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_109"	"LSU"	1	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_111"	"LSU"	31	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_113"	"LSU"	120	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Septoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_121"	"LSU"	301	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_122"	"LSU"	3	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_139"	"LSU"	59	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_145"	"LSU"	29	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_159"	"LSU"	67	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_164"	"LSU"	11	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_168"	"LSU"	1	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Acaulospora_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_171"	"LSU"	599	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_173"	"LSU"	2	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_190"	"LSU"	274	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_213"	"LSU"	1	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Paraglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_220"	"LSU"	2	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_227"	"LSU"	1	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_229"	"LSU"	2	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_233"	"LSU"	9	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_255"	"LSU"	2	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_289"	"LSU"	31	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Diversispora_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_306"	"LSU"	1	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_384"	"LSU"	16	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_386"	"LSU"	77	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_396"	"LSU"	2	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_403"	"LSU"	1	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_441"	"LSU"	22	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_462"	"LSU"	12	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Scutellospora_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_470"	"LSU"	37	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Paraglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_481"	"LSU"	85	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Diversispora_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_496"	"LSU"	3	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Diversispora_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_534"	"LSU"	8	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_593"	"LSU"	1	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Funneliformis_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_608"	"LSU"	3	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_655"	"LSU"	3	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_668"	"LSU"	39	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_678"	"LSU"	4	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_690"	"LSU"	6	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_765"	"LSU"	1	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_854"	"LSU"	16	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Diversispora_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_927"	"LSU"	17	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Cetraspora_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_1030"	"LSU"	4	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_1037"	"LSU"	27	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Diversispora_sp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_1086"	"LSU"	2	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-93.966553, 38.03751)
"ho16"	"h18"	"hotu_1227"	"LSU"	1	24899	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"anthropogenic"	13.14000034	112	"7.1"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-93.966553, 38.03751)
"ho29"	"h31"	"hotu_8"	"LSU"	2527	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_14"	"LSU"	2522	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_30"	"LSU"	252	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_33"	"LSU"	7	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_36"	"LSU"	93	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_43"	"LSU"	124	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_44"	"LSU"	442	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_45"	"LSU"	6	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_46"	"LSU"	37	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_48"	"LSU"	460	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_55"	"LSU"	7	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_58"	"LSU"	121	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_63"	"LSU"	2	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_73"	"LSU"	473	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_81"	"LSU"	62	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Paraglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_85"	"LSU"	4	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Acaulospora_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_89"	"LSU"	12	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_98"	"LSU"	141	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_100"	"LSU"	19	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_104"	"LSU"	44	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_106"	"LSU"	139	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_109"	"LSU"	307	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_111"	"LSU"	22	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_113"	"LSU"	1455	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Septoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_121"	"LSU"	1	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_135"	"LSU"	8	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Funneliformis_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_139"	"LSU"	14	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_141"	"LSU"	4	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Septoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_152"	"LSU"	123	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_154"	"LSU"	9	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_159"	"LSU"	8	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_185"	"LSU"	1	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_190"	"LSU"	1	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Claroideoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_194"	"LSU"	6	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_209"	"LSU"	9	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_213"	"LSU"	3	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Paraglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_229"	"LSU"	200	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Glomeraceae_spp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_232"	"LSU"	1	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_233"	"LSU"	1	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
"ho29"	"h31"	"hotu_247"	"LSU"	1	23064	"House_2018"	"LROR/FLR2"	"North America"	"root"	NA	"grassland"	15.53999996	78	"7.7"	"2015"	NA	"LSU"	"Illumina"	"Rhizoglomus_sp"	c(-99.05505886, 35.41975329)
